policy_id,exposure,driver_age,years_licensed,vehicle_age,vehicle_type,engine_power_kw,annual_mileage_km,region,urban_density,garage,bonus_malus,prior_claims_3y,commercial_use,telematics_opt_in,sum_insured,policy_year,num_claims,total_claim_amount,avg_claim_amount
P0035715,1.0,20,2,11,sedan,101,21029,BY,suburban,True,0.8671168385865982,0,False,True,60075.927229643086,2024,0,0.0,0.0
P0035716,1.0,33,16,9,hatchback,59,8572,BY,suburban,False,1.1863069789989145,0,False,True,58400.40837352371,2024,0,0.0,0.0
P0035717,1.0,39,21,5,sedan,132,19716,BY,suburban,True,1.019065914650141,0,False,False,55757.17483457811,2025,0,0.0,0.0
P0035718,0.75,45,26,5,hatchback,70,6299,BY,suburban,False,1.1078328062177922,0,False,True,54491.86133010072,2025,0,0.0,0.0
P0035719,1.0,63,47,8,sedan,117,9038,BY,suburban,True,0.9438836367132001,0,False,True,33877.04485824555,2024,0,0.0,0.0
P0035720,1.0,33,17,7,sedan,120,42923,BY,suburban,True,0.9481696867005472,0,False,True,31225.44065052267,2023,0,0.0,0.0
P0035721,1.0,39,23,4,SUV,130,6809,BY,suburban,False,1.202440013393841,0,False,False,42358.72329221115,2024,0,0.0,0.0
P0035722,1.0,28,11,4,SUV,148,8682,BY,suburban,False,0.7762255703399542,0,False,False,44059.817194379015,2024,0,0.0,0.0
P0035723,1.0,47,30,4,sedan,150,20124,BY,suburban,True,1.073848984580515,0,False,False,43529.97733568377,2024,0,0.0,0.0
P0035724,1.0,23,7,5,SUV,145,22847,BY,suburban,True,1.0446695229622247,0,False,False,46441.343872080666,2023,0,0.0,0.0
P0035725,1.0,33,16,8,hatchback,59,4234,BY,suburban,True,0.9465568080674067,0,False,True,52676.12960745449,2023,0,0.0,0.0
P0035726,1.0,50,32,8,van,83,25135,BY,suburban,True,1.031791873070262,0,True,False,48154.91164276388,2024,0,0.0,0.0
P0035727,1.0,33,14,10,sedan,114,11828,BY,suburban,False,1.1449917391493358,0,False,False,56833.70295371525,2024,0,0.0,0.0
P0035728,1.0,42,26,5,sedan,119,14850,BY,suburban,False,0.9003083004686968,1,False,True,27704.410043689575,2024,0,0.0,0.0
P0035729,1.0,32,14,8,hatchback,96,12865,BY,suburban,True,1.0578181454994147,0,False,False,43314.45567208398,2023,0,0.0,0.0
P0035730,1.0,77,60,8,sedan,141,16055,BY,suburban,True,1.008000726882703,0,False,False,37731.56021962154,2025,0,0.0,0.0
P0035731,1.0,32,16,2,sports,191,4131,BY,suburban,True,1.254277455050067,0,False,False,37087.64631476533,2025,0,0.0,0.0
P0035732,1.0,25,9,8,sedan,125,7534,BY,suburban,False,1.1667650495045527,0,False,False,43433.15015852933,2023,0,0.0,0.0
P0035733,1.0,23,7,5,SUV,143,12451,BY,suburban,False,0.9282466541653198,0,False,False,47263.30339950779,2024,0,0.0,0.0
P0035734,1.0,37,21,9,sedan,94,27444,BY,suburban,True,1.1513828699430102,0,False,False,41529.53836387538,2024,0,0.0,0.0
P0035735,1.0,53,35,6,SUV,127,8429,BY,suburban,True,0.6781954521007516,0,False,True,40707.28620188329,2024,0,0.0,0.0
P0035736,1.0,41,22,6,sedan,95,29550,BY,suburban,True,1.0777956578294587,0,False,False,74754.40500113464,2024,0,0.0,0.0
P0035737,1.0,42,25,3,sports,177,4335,BY,suburban,False,1.140915695659897,0,False,False,48099.46431754731,2024,0,0.0,0.0
P0035738,1.0,38,21,2,hatchback,57,16288,BY,suburban,True,1.1791239418514903,0,False,False,37181.55870234797,2024,0,0.0,0.0
P0035739,1.0,23,4,4,sedan,114,12485,BY,suburban,False,1.162930628329951,1,False,False,66998.04576734419,2023,0,0.0,0.0
P0035740,1.0,56,37,6,sedan,131,12927,BY,suburban,True,1.2962506327137875,0,False,True,25532.754860624053,2025,0,0.0,0.0
P0035741,1.0,45,26,9,sedan,137,13913,BY,suburban,False,0.82115005454148,0,False,False,27731.69817534717,2025,0,0.0,0.0
P0035742,1.0,38,20,7,SUV,142,7761,BY,suburban,False,1.0368489847571762,1,False,False,22900.069841238157,2025,0,0.0,0.0
P0035743,0.5,47,31,7,hatchback,62,3779,BY,suburban,False,1.0864333422938715,0,False,False,49157.338124821516,2024,0,0.0,0.0
P0035744,1.0,32,16,5,sports,185,25537,BY,suburban,True,1.059378136183467,1,False,False,40107.349130121576,2023,0,0.0,0.0
P0035745,1.0,42,24,10,sedan,155,4709,BY,suburban,True,1.0813139575516326,0,False,False,42553.557473786714,2024,0,0.0,0.0
P0035746,1.0,21,5,8,hatchback,107,36484,BY,suburban,True,0.8174915045536564,0,False,False,32047.54303500985,2025,0,0.0,0.0
P0035747,1.0,45,27,11,sedan,93,34793,BY,suburban,True,0.8839451433620781,0,False,False,27606.810050494612,2023,0,0.0,0.0
P0035748,1.0,28,12,3,SUV,120,17957,BY,suburban,False,0.9380073417314969,0,False,False,31355.098554822565,2024,0,0.0,0.0
P0035749,1.0,30,13,5,sedan,87,4236,BY,suburban,False,1.0941242880766893,0,False,False,16397.90495851411,2023,1,2426.08,2426.08
P0035750,0.5,41,22,6,hatchback,85,4209,BY,suburban,True,1.1076348160816536,0,False,False,36320.63803910125,2023,0,0.0,0.0
P0035751,1.0,26,7,6,van,114,12463,BY,suburban,True,1.4172628684324502,0,False,False,34245.01402707149,2023,0,0.0,0.0
P0035752,1.0,48,30,7,sedan,114,17890,BY,suburban,True,0.9034160388020037,0,False,True,33765.24918502484,2023,0,0.0,0.0
P0035753,1.0,26,10,5,sedan,103,44305,BY,suburban,True,1.101320519478695,0,False,False,25140.493149420534,2023,0,0.0,0.0
P0035754,1.0,40,23,4,SUV,155,7846,BY,suburban,True,1.1548349699507987,0,True,False,27044.93142784646,2025,0,0.0,0.0
P0035755,1.0,38,20,3,sports,183,6752,BY,suburban,True,1.0748214970282708,0,False,False,49645.4690773834,2025,0,0.0,0.0
P0035756,1.0,30,14,8,sedan,120,8175,BY,suburban,True,1.1058144218072343,0,False,False,36267.13725719181,2023,0,0.0,0.0
P0035757,0.5,42,26,6,sedan,104,15631,BY,suburban,False,0.8722404830981765,0,False,False,25560.668332728208,2023,0,0.0,0.0
P0035758,1.0,31,15,6,hatchback,79,22600,BY,suburban,True,0.9671641573101515,0,False,False,53286.44410470187,2023,0,0.0,0.0
P0035759,1.0,36,18,2,sports,202,6976,BY,suburban,False,1.1223365660494624,0,False,False,35642.425783657396,2024,0,0.0,0.0
P0035760,1.0,20,1,6,hatchback,50,34018,BY,suburban,True,1.1716412866604236,0,False,False,37536.99876244407,2024,0,0.0,0.0
P0035761,1.0,33,16,10,van,143,4026,BY,suburban,False,0.9963657459923723,0,False,False,43584.76437167851,2023,0,0.0,0.0
P0035762,1.0,35,18,5,SUV,132,9357,BY,suburban,False,1.210852711449019,0,False,False,45481.68781913795,2025,0,0.0,0.0
P0035763,1.0,36,17,5,hatchback,75,11003,BY,suburban,False,0.7450838365512615,0,False,False,54026.476127190006,2025,0,0.0,0.0
P0035764,1.0,29,12,7,hatchback,88,12729,BY,suburban,True,1.108898582071106,0,False,False,43919.04697193709,2024,0,0.0,0.0
P0035765,1.0,57,39,4,sedan,113,4533,BY,suburban,False,1.0105660299110186,0,False,False,17182.90599347302,2024,0,0.0,0.0
P0035766,1.0,34,18,5,sedan,128,9876,BY,suburban,False,1.0725066751765444,0,False,False,21306.511333445647,2025,0,0.0,0.0
P0035767,1.0,35,17,11,hatchback,94,18782,BY,suburban,False,0.6040198556817321,0,True,False,19607.03828000796,2023,0,0.0,0.0
P0035768,1.0,43,26,8,van,74,12642,BY,suburban,False,0.927237998168881,0,False,False,41259.89194524001,2023,0,0.0,0.0
P0035769,1.0,23,5,6,sedan,110,24165,BY,suburban,True,0.989600534239107,0,False,False,33014.283753901094,2023,0,0.0,0.0
P0035770,1.0,49,30,8,sedan,85,19777,BY,suburban,False,0.9375106570039741,0,False,False,45730.725871300136,2025,0,0.0,0.0
P0035771,1.0,42,26,5,sedan,107,12690,BY,suburban,True,1.101432495075619,0,False,False,39323.3811854035,2025,0,0.0,0.0
P0035772,0.75,42,26,4,SUV,180,25523,BY,suburban,False,0.8634891050106268,0,True,False,41547.97035723274,2025,0,0.0,0.0
P0035773,0.75,73,55,5,sports,200,8849,BY,suburban,False,1.1571421141563885,0,False,False,29122.45352285473,2025,0,0.0,0.0
P0035774,1.0,29,11,7,van,92,8968,BY,suburban,False,1.0748987687935123,0,False,False,53538.44445122889,2025,0,0.0,0.0
P0035775,1.0,49,32,10,sedan,86,21144,BY,suburban,True,0.6,0,False,False,33639.15838654012,2023,0,0.0,0.0
P0035776,1.0,30,11,0,SUV,102,35131,BY,suburban,False,1.2367772563148782,0,False,False,41360.40285448052,2023,0,0.0,0.0
P0035777,0.75,51,33,3,SUV,133,13424,BY,suburban,False,1.1884515883390763,0,False,False,29769.79443826895,2024,0,0.0,0.0
P0035778,1.0,41,22,10,sedan,106,11335,BY,suburban,False,1.1126214722370122,0,False,False,41443.759130388746,2025,0,0.0,0.0
P0035779,1.0,25,8,5,hatchback,50,4600,BY,suburban,False,1.188855913948175,0,False,False,46015.14048921091,2024,0,0.0,0.0
P0035780,1.0,45,29,8,sedan,113,17617,BY,suburban,False,0.9769123687060188,0,False,False,22929.143305250727,2023,0,0.0,0.0
P0035781,1.0,36,19,2,SUV,133,18589,BY,suburban,True,1.157740840790636,0,False,False,38548.18367525129,2025,1,5475.14,5475.14
P0035782,1.0,48,30,3,sports,186,2840,BY,suburban,False,0.9488598584850059,0,False,False,28961.978574708763,2025,0,0.0,0.0
P0035783,0.75,29,10,3,van,95,18914,BY,suburban,True,1.000380067577485,0,False,False,26359.4411669404,2025,0,0.0,0.0
P0035784,1.0,28,9,7,sedan,101,9970,BY,suburban,True,0.879007475417709,0,False,False,52530.24519024363,2023,0,0.0,0.0
P0035785,1.0,23,5,7,sedan,84,14239,BY,suburban,False,1.21579663586572,0,False,True,41059.650118905374,2025,0,0.0,0.0
P0035786,1.0,53,35,0,SUV,181,19771,BY,suburban,True,1.0536414980459252,0,False,True,39670.806000172386,2023,0,0.0,0.0
P0035787,0.5,19,2,9,sedan,120,23602,BY,suburban,True,0.9031292832544435,0,False,False,31276.543448107823,2023,0,0.0,0.0
P0035788,1.0,46,30,8,hatchback,86,16240,BY,suburban,False,1.099155100805729,0,False,True,49954.90946589693,2023,0,0.0,0.0
P0035789,1.0,29,11,6,sedan,132,7323,BY,suburban,False,1.1282125701515913,1,False,True,63338.006967119356,2024,0,0.0,0.0
P0035790,1.0,26,8,8,sedan,136,24279,BY,suburban,True,1.0069817536635355,0,False,False,23200.835003152744,2023,0,0.0,0.0
P0035791,1.0,50,33,9,hatchback,69,8809,BY,suburban,True,0.9443752561616164,0,False,False,44797.22891724951,2024,0,0.0,0.0
P0035792,1.0,38,19,9,sedan,109,6303,BY,suburban,True,1.0242887652853954,0,False,False,56473.91513365563,2025,0,0.0,0.0
P0035793,1.0,32,16,2,SUV,100,6478,BY,suburban,False,0.9427796511994041,0,False,False,33028.08234169145,2024,0,0.0,0.0
P0035794,1.0,49,30,3,sedan,97,12388,BY,suburban,True,0.9186898839304136,0,False,False,40955.67278754759,2024,0,0.0,0.0
P0035795,1.0,41,25,1,SUV,112,9071,BY,suburban,False,0.9173874653320935,0,False,True,48680.24027203072,2023,0,0.0,0.0
P0035796,1.0,30,11,7,hatchback,80,9685,BY,suburban,True,1.1566785140686686,0,True,False,52586.662883592784,2025,0,0.0,0.0
P0035797,1.0,58,42,8,sedan,95,18292,BY,suburban,False,1.0300486240282873,0,False,False,47264.86015971713,2023,0,0.0,0.0
P0035798,1.0,37,21,5,SUV,140,9466,BY,suburban,False,1.2841144173752144,0,False,False,31215.51800848567,2023,0,0.0,0.0
P0035799,1.0,55,39,7,hatchback,95,20942,BY,suburban,True,1.0740951403712906,0,True,False,29599.541147234133,2023,0,0.0,0.0
P0035800,1.0,33,17,8,hatchback,108,8387,BY,suburban,True,1.0641937144790587,1,False,True,50920.25957654181,2024,0,0.0,0.0
P0035801,1.0,37,20,4,hatchback,84,17815,BY,suburban,True,0.9256370421667905,0,False,False,31475.741267483332,2023,0,0.0,0.0
P0035802,1.0,43,25,7,hatchback,90,18254,BY,suburban,True,1.0475657059664298,0,False,False,54908.76400273238,2024,0,0.0,0.0
P0035803,1.0,30,12,3,van,96,22538,BY,suburban,True,1.152771699231903,0,False,False,58894.47048712291,2023,0,0.0,0.0
P0035804,0.75,42,25,6,SUV,132,9049,BY,suburban,True,1.2249992848557218,0,False,False,50306.71013655921,2023,0,0.0,0.0
P0035805,0.5,45,29,10,sedan,103,18496,BY,suburban,True,0.8818362581436415,0,False,False,41908.18022273807,2025,0,0.0,0.0
P0035806,0.5,28,11,3,hatchback,85,21150,BY,suburban,False,0.8601530459380391,0,False,True,46344.146571964964,2025,0,0.0,0.0
P0035807,1.0,33,16,8,hatchback,98,15025,BY,suburban,False,0.8626237520621305,0,False,False,34493.17977619041,2023,0,0.0,0.0
P0035808,1.0,51,32,5,sedan,118,16866,BY,suburban,True,1.215175214444777,0,False,False,31960.82366665055,2024,0,0.0,0.0
P0035809,1.0,24,8,6,hatchback,81,23940,BY,suburban,False,1.1045425119398549,0,False,False,42522.919932463206,2024,0,0.0,0.0
P0035810,1.0,53,35,5,SUV,116,28484,BY,suburban,False,0.984028010662748,0,False,False,28739.069734156943,2024,0,0.0,0.0
P0035811,1.0,40,21,4,hatchback,59,6692,BY,suburban,True,0.987010996941559,0,False,False,38768.97714492491,2023,0,0.0,0.0
P0035812,1.0,32,13,5,sedan,108,16116,BY,suburban,True,0.9459266957616099,0,False,False,20113.721430884954,2025,0,0.0,0.0
P0035813,1.0,71,54,7,sedan,101,11635,BY,suburban,True,1.1712239751507685,0,False,False,35805.025147833425,2023,0,0.0,0.0
P0035814,1.0,55,39,9,SUV,134,9626,BY,suburban,True,0.6551056501082854,0,False,False,65149.01517282874,2024,0,0.0,0.0
P0035815,1.0,68,51,1,SUV,109,12830,BY,suburban,True,1.0099118887547203,0,False,False,31864.426766140703,2023,0,0.0,0.0
P0035816,1.0,33,15,6,SUV,142,8026,BY,suburban,False,1.0075369102874119,0,False,False,49359.316828160954,2024,0,0.0,0.0
P0035817,1.0,42,25,8,hatchback,86,11932,BY,suburban,True,0.7916611113971986,1,False,False,35600.33603030728,2025,1,3048.19,3048.19
P0035818,1.0,43,27,2,sports,164,6293,BY,suburban,True,1.0216261872947119,0,False,False,35967.42324543952,2024,1,449.71,449.71
P0035819,1.0,37,18,6,sedan,117,4400,BY,suburban,True,1.0778858483730636,0,False,False,38117.070082743194,2024,0,0.0,0.0
P0035820,1.0,49,30,5,hatchback,131,27218,BY,suburban,False,1.0523231105384765,0,False,False,42858.65263486714,2025,0,0.0,0.0
P0035821,0.5,57,41,10,hatchback,69,9966,BY,suburban,True,1.2131935103982099,0,False,False,34055.01966464015,2025,0,0.0,0.0
P0035822,1.0,36,17,4,sports,171,13173,BY,suburban,True,1.2934969688204712,0,False,False,41991.83381403357,2024,0,0.0,0.0
P0035823,1.0,51,33,6,SUV,113,38010,BY,suburban,True,0.9686236430456959,0,False,False,30457.386801740195,2023,0,0.0,0.0
P0035824,1.0,43,25,9,hatchback,65,4114,BY,suburban,True,1.135157532769292,0,False,True,31723.78523465142,2023,0,0.0,0.0
P0035825,1.0,38,21,4,SUV,132,20800,BY,suburban,True,0.9236367238898346,0,False,True,53255.38425821407,2025,0,0.0,0.0
P0035826,1.0,35,16,7,hatchback,77,12644,BY,suburban,True,1.0529161111650729,0,False,False,31995.55400502153,2024,0,0.0,0.0
P0035827,1.0,37,19,7,hatchback,119,6326,BY,suburban,True,0.9964446102913059,0,False,False,27065.83278098435,2023,0,0.0,0.0
P0035828,1.0,44,27,7,hatchback,98,7835,BY,suburban,True,1.081584911868601,0,False,False,40616.869238008396,2024,0,0.0,0.0
P0035829,1.0,28,11,7,sedan,135,8535,BY,suburban,False,0.9085475452221257,0,False,True,29008.34697354094,2023,0,0.0,0.0
P0035830,1.0,34,17,5,sedan,125,13345,BY,suburban,False,0.9078851511389943,0,False,True,38596.67986025476,2024,0,0.0,0.0
P0035831,1.0,32,14,5,SUV,113,6834,BY,suburban,False,0.9210085379341493,0,False,False,34834.68353689377,2024,0,0.0,0.0
P0035832,1.0,47,28,6,hatchback,83,3995,BY,suburban,True,1.2794001299548856,0,False,True,41236.04287125359,2024,0,0.0,0.0
P0035833,1.0,28,11,2,SUV,146,11345,BY,suburban,True,0.801068304819497,0,False,True,68692.84942725008,2023,0,0.0,0.0
P0035834,1.0,46,30,9,sedan,94,9429,BY,suburban,True,1.1302186797412879,0,False,False,30268.71169893108,2023,0,0.0,0.0
P0035835,1.0,37,21,8,hatchback,70,24785,BY,suburban,False,1.0898099899725155,0,False,False,40639.25767094339,2023,0,0.0,0.0
P0035836,1.0,37,19,7,sedan,132,21207,BY,suburban,False,1.127924336328285,0,False,False,30789.674989367035,2024,0,0.0,0.0
P0035837,1.0,36,19,4,sedan,133,8436,BY,suburban,False,0.9840885935664505,0,False,False,33998.56437359273,2023,0,0.0,0.0
P0035838,1.0,41,24,6,sedan,134,41608,BY,suburban,False,0.9859252879052013,0,False,False,39415.559440026605,2023,0,0.0,0.0
P0035839,1.0,44,28,3,sedan,83,15675,BY,suburban,False,0.9594240889956991,0,False,False,33403.7039508671,2023,0,0.0,0.0
P0035840,1.0,42,23,1,SUV,156,10886,BY,suburban,False,0.9662936334890374,0,False,False,52090.69191481404,2024,0,0.0,0.0
P0035841,1.0,34,18,5,hatchback,80,12489,BY,suburban,True,1.1039638044590763,0,False,False,42421.270843019345,2024,0,0.0,0.0
P0035842,1.0,39,22,6,van,102,11471,BY,suburban,True,1.2885587689713054,0,False,False,32449.06650339263,2024,0,0.0,0.0
P0035843,1.0,39,23,5,SUV,138,32812,BY,suburban,False,1.1617674847188353,0,False,True,36244.549805380455,2023,0,0.0,0.0
P0035844,1.0,57,38,7,hatchback,90,9758,BY,suburban,False,0.7293998662517097,0,False,False,41543.708161255956,2023,1,4309.64,4309.64
P0035845,1.0,54,37,6,hatchback,105,25066,BY,suburban,False,0.9192095853885534,0,False,False,30305.72898940197,2023,0,0.0,0.0
P0035846,1.0,27,8,8,sedan,105,20519,BY,suburban,False,0.8942694417115543,0,False,False,45729.78194429871,2025,0,0.0,0.0
P0035847,1.0,23,5,11,sedan,125,16332,BY,suburban,True,0.7594141584670728,0,False,False,61252.81976532222,2024,0,0.0,0.0
P0035848,1.0,43,25,5,van,83,24283,BY,suburban,True,0.8955565167490475,0,False,False,37653.78797591257,2025,0,0.0,0.0
P0035849,1.0,39,22,6,sedan,109,26946,BY,suburban,False,0.8608329262077307,0,False,False,38040.41848979592,2024,0,0.0,0.0
P0035850,0.75,23,5,7,van,95,12687,BY,suburban,True,1.0562324084143275,0,False,True,27350.28780795566,2025,0,0.0,0.0
P0035851,1.0,47,28,3,sports,182,21114,BY,suburban,False,1.1588984844007713,0,False,False,57936.83689483298,2024,0,0.0,0.0
P0035852,1.0,41,23,4,SUV,142,12620,BY,suburban,False,1.0106506664504913,0,False,False,39285.751733601304,2023,1,679.58,679.58
P0035853,1.0,50,31,6,SUV,150,19490,BY,suburban,True,0.9700624171274812,0,True,False,32734.197969202505,2025,0,0.0,0.0
P0035854,0.75,25,7,9,sedan,87,4830,BY,suburban,True,1.2621609712197688,0,False,False,59531.11420547788,2023,0,0.0,0.0
P0035855,1.0,50,32,7,sedan,106,7221,BY,suburban,True,0.8784165390749681,0,False,False,48179.81059230881,2023,0,0.0,0.0
P0035856,1.0,40,21,2,van,93,11939,BY,suburban,False,1.0519536955211455,0,False,True,39135.87851297263,2023,0,0.0,0.0
P0035857,1.0,23,7,5,SUV,134,12741,BY,suburban,True,1.2080163627515128,0,False,False,28782.388554005855,2025,0,0.0,0.0
P0035858,1.0,51,35,11,hatchback,70,13579,BY,suburban,True,1.1980952403157303,0,False,False,31082.38480617785,2023,1,592.38,592.38
P0035859,1.0,30,12,6,hatchback,97,12299,BY,suburban,True,0.9428727246596061,0,False,True,47936.357504424355,2023,0,0.0,0.0
P0035860,0.5,46,28,6,sedan,106,9430,BY,suburban,True,1.0408445109864135,0,False,False,42860.392941887134,2025,0,0.0,0.0
P0035861,1.0,38,19,8,sedan,96,20326,BY,suburban,True,0.6715826205061014,0,False,True,51901.00610846658,2025,0,0.0,0.0
P0035862,1.0,37,19,7,hatchback,72,4435,BY,suburban,True,1.15202935888106,0,False,False,43857.29388231291,2023,0,0.0,0.0
P0035863,1.0,31,12,8,hatchback,64,8755,BY,suburban,True,1.2667020907381763,0,False,True,22897.22897607696,2024,0,0.0,0.0
P0035864,1.0,37,20,5,sedan,105,6271,BY,suburban,True,0.7865738688010284,0,False,False,38703.70096537768,2024,0,0.0,0.0
P0035865,1.0,41,25,5,hatchback,76,8315,BY,suburban,False,0.806889311519948,0,False,False,56807.78521101125,2024,0,0.0,0.0
P0035866,1.0,31,14,5,van,103,31790,BY,suburban,True,1.1046606544351265,1,True,False,20412.81224814458,2025,0,0.0,0.0
P0035867,1.0,29,10,8,SUV,175,10888,BY,suburban,True,1.1799198365203545,0,False,False,50647.87866851754,2025,0,0.0,0.0
P0035868,1.0,22,4,3,SUV,159,25783,BY,suburban,True,0.9808540851946913,0,True,False,39019.33183689456,2024,0,0.0,0.0
P0035869,1.0,31,13,4,hatchback,68,11745,BY,suburban,False,1.0379930311428076,0,False,False,30044.5786872645,2024,0,0.0,0.0
P0035870,1.0,33,16,8,hatchback,55,4341,BY,suburban,False,0.9658276445664317,0,False,True,43658.876831440786,2024,0,0.0,0.0
P0035871,1.0,23,4,10,sedan,92,6765,BY,suburban,True,0.9053847001173324,0,False,False,44234.99694878455,2023,0,0.0,0.0
P0035872,0.5,42,25,2,sports,207,36103,BY,suburban,False,1.1847522138289157,0,False,False,48826.35277953239,2025,1,3299.61,3299.61
P0035873,1.0,48,29,6,sedan,111,8238,BY,suburban,True,0.935149133090803,0,False,False,51686.58657086838,2024,0,0.0,0.0
P0035874,1.0,34,17,5,van,60,9266,BY,suburban,False,0.8313907893993842,0,False,False,25141.501395214145,2024,0,0.0,0.0
P0035875,1.0,49,32,8,van,92,9855,BY,suburban,True,0.883187735157381,0,False,False,48267.0686609018,2023,0,0.0,0.0
P0035876,1.0,51,33,8,sedan,127,16392,BY,suburban,True,0.7841839379400288,0,False,False,15413.150861036283,2024,0,0.0,0.0
P0035877,1.0,47,31,5,hatchback,70,7072,BY,suburban,True,1.2741992656747203,0,True,False,42546.54948485494,2025,0,0.0,0.0
P0035878,1.0,30,12,2,SUV,135,3805,BY,suburban,False,1.002360667806094,0,False,False,38127.65204644193,2023,0,0.0,0.0
P0035879,0.75,30,11,4,SUV,162,34711,BY,suburban,False,0.8891845119326989,0,False,False,66927.3075479838,2025,0,0.0,0.0
P0035880,1.0,28,10,8,SUV,137,33315,BY,suburban,True,0.9813494558092178,0,False,False,42187.86692123064,2023,0,0.0,0.0
P0035881,1.0,50,32,7,hatchback,61,41754,BY,suburban,False,1.009232273091151,1,False,False,36882.04514164332,2024,0,0.0,0.0
P0035882,1.0,33,14,8,sedan,104,17069,BY,suburban,True,1.0048194463697326,0,False,False,48068.83849502912,2024,0,0.0,0.0
P0035883,0.5,47,31,5,SUV,155,31214,BY,suburban,True,0.8649678093035407,0,False,True,37489.18244713849,2023,0,0.0,0.0
P0035884,1.0,74,58,5,van,88,17588,BY,suburban,True,1.1758961328687836,0,False,False,41242.00942180944,2025,0,0.0,0.0
P0035885,0.75,24,8,6,sedan,111,8939,BY,suburban,True,0.8897474662095943,0,False,True,55524.285586958154,2025,0,0.0,0.0
P0035886,1.0,34,17,7,hatchback,93,40610,BY,suburban,True,0.9088789348005354,0,False,False,33917.37492790725,2024,0,0.0,0.0
P0035887,1.0,42,24,4,hatchback,92,6805,BY,suburban,True,1.0934850139335806,0,False,False,61535.2009503898,2023,0,0.0,0.0
